"id"	"geneNum"	"description"	"gene"
163685	37	"Integration of energy metabolism"	"ACACA,ACACB,ACSL3,ACSL4,ADIPOQ,ADIPOR1,ADIPOR2,AGPAT1,CACNA1D,CACNB2,CACNB3,CD36,FFAR1,GNAI2,GNB1,GNG10,GNG11,GNG12,GNG13,GNG7,GNG8,GNGT1,GNGT2,ITPR1,ITPR2,KCNB1,KCNC2,KCNS3,MLX,MLXIPL,PRKAA2,PRKAB2,PRKAR2A,PRKAR2B,SLC2A2,TALDO1,TKT"
163754	2	"Insulin effects increased synthesis of Xylulose-5-Phosphate"	"TALDO1,TKT"
163765	5	"ChREBP activates metabolic gene expression"	"ACACA,ACACB,AGPAT1,MLX,MLXIPL"
163841	17	"Gamma carboxylation, hypusine formation and arylsulfatase activation"	"ARSB,ARSF,ARSG,ARSJ,ARSK,ARSL,DHPS,DOHH,DPH2,DPH3,DPH5,EEF2,EIF5A,F2,PROC,SUMF1,SUMF2"
164378	2	"PKA activation in glucagon signalling"	"PRKAR2A,PRKAR2B"
165158	2	"Activation of AKT2"	"AKT2,TRIB3"
165159	24	"mTOR signalling"	"AKT1S1,AKT2,CAB39,CAB39L,EEF2K,EIF4B,EIF4EBP1,LAMTOR1,LAMTOR3,MLST8,MTOR,PPM1A,PRKAA2,PRKAB1,PRKAB2,RHEB,RPS6,RPS6KB1,RPTOR,RRAGB,RRAGC,STRADA,STRADB,YWHAB"
165181	1	"Inhibition of TSC complex formation by PKB"	"AKT2"
166016	45	"Toll Like Receptor 4 (TLR4) Cascade"	"ATF1,ATF2,BPI,CHUK,CREB1,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IKBKE,IRAK1,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,LY96,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,PTPN11,RELA,RIPK2,RPS27A,TAB2,TAB3,TLR4,UBA52,UBB,UBC,VRK3"
166058	40	"MyD88:MAL(TIRAP) cascade initiated on plasma membrane"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IRAK1,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,RELA,RIPK2,RPS27A,TAB2,TAB3,UBA52,UBB,UBC,VRK3"
166166	42	"MyD88-independent TLR4 cascade"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,FOS,HMGB1,IKBKB,IKBKE,IRAK1,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,LY96,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PTPN11,RELA,RIPK2,RPS27A,TAB2,TAB3,TLR4,UBA52,UBB,UBC,VRK3"
166187	2	"Mitochondrial Uncoupling Proteins"	"SLC25A14,SLC25A27"
166208	15	"mTORC1-mediated signalling"	"AKT1S1,EEF2K,EIF4B,EIF4EBP1,LAMTOR1,LAMTOR3,MLST8,MTOR,RHEB,RPS6,RPS6KB1,RPTOR,RRAGB,RRAGC,YWHAB"
166520	29	"Signaling by NTRKs"	"AP2B1,AP2S1,ATF1,CLTA,CLTC,CREB1,CRKL,DNAL4,DUSP6,DUSP7,FRS2,GRB2,MAP2K1,MAP2K2,MAPK1,MAPK14,NRAS,NTF4,NTRK2,PCSK6,PIK3CA,PIK3R1,PIK3R2,RALGDS,RAPGEF1,RHOA,SHC1,VRK3,YWHAB"
166658	23	"Complement cascade"	"C1QB,C1QC,C1S,C3AR1,C5AR2,C6,C7,C8A,C8B,CFD,CFH,CFP,CLU,COLEC10,CPB2,CPN2,ELANE,F2,FCN2,LOC100687054,LOC609365,MASP2,VTN"
166662	3	"Lectin pathway of complement activation"	"COLEC10,FCN2,MASP2"
166663	9	"Initial triggering of complement"	"C1QB,C1QC,C1S,CFD,CFP,COLEC10,FCN2,LOC100687054,MASP2"
166665	5	"Terminal pathway of complement"	"C6,C7,C8A,C8B,CLU"
166786	7	"Creation of C4 and C2 activators"	"C1QB,C1QC,C1S,COLEC10,FCN2,LOC100687054,MASP2"
167044	5	"Signalling to RAS"	"GRB2,MAPK14,NRAS,RALGDS,SHC1"
167060	1	"NGF processing"	"PCSK6"
167826	2	"The fatty acid cycling model"	"SLC25A14,SLC25A27"
167827	2	"The proton buffering model"	"SLC25A14,SLC25A27"
168138	47	"Toll Like Receptor 9 (TLR9) Cascade"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IRAK1,IRAK4,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,MYD88,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,PIK3C3,PIK3R4,RBSN,RELA,RIPK2,RPS27A,TAB2,TAB3,TLR8,TLR9,UBA52,UBB,UBC,VRK3"
168142	41	"Toll Like Receptor 10 (TLR10) Cascade"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IRAK1,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,RELA,RIPK2,RPS27A,TAB2,TAB3,TLR10,UBA52,UBB,UBC,VRK3"
168164	38	"Toll Like Receptor 3 (TLR3) Cascade"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,FOS,HMGB1,IKBKB,IRAK1,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,RELA,RIPK2,RPS27A,TAB2,TAB3,UBA52,UBB,UBC,VRK3"
168176	40	"Toll Like Receptor 5 (TLR5) Cascade"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IRAK1,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,RELA,RIPK2,RPS27A,TAB2,TAB3,UBA52,UBB,UBC,VRK3"
168179	40	"Toll Like Receptor TLR1:TLR2 Cascade"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IRAK1,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,RELA,RIPK2,RPS27A,TAB2,TAB3,UBA52,UBB,UBC,VRK3"
168181	44	"Toll Like Receptor 7/8 (TLR7/8) Cascade"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IRAK1,IRAK4,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,MYD88,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,RELA,RIPK2,RPS27A,TAB2,TAB3,TLR8,TLR9,UBA52,UBB,UBC,VRK3"
168188	40	"Toll Like Receptor TLR6:TLR2 Cascade"	"ATF1,ATF2,CHUK,CREB1,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IRAK1,JUN,LOC102155886,LOC111089962,LOC403585,LOC751814,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,RELA,RIPK2,RPS27A,TAB2,TAB3,UBA52,UBB,UBC,VRK3"
168249	432	"Innate Immune System"	"ABI2,ABL1,ACAA1,ACP3,ACTB,ACTR10,ACTR1B,ADGRE3,ADGRE5,ADGRG3,AGA,AGPAT2,AHSG,ALPK1,ANO6,ANXA2,APRT,ARMC8,ARPC1B,ARSB,ATAD3A,ATF1,ATF2,ATG7,ATOX1,ATP11A,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V1A,ATP6V1B2,ATP6V1C2,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G2,ATP6V1G3,ATP6V1H,ATP7A,ATP8A1,ATP8B4,B4GALT1,BCL10,BCL2L1,BIN2,BIRC2,BIRC3,BPI,BPIFA1,BPIFB1,BPIFB2,BPIFB6,BRI3,BST2,C1QB,C1QC,C1S,C3AR1,C5AR2,C6,C7,C8A,C8B,CAB39,CALML5,CAMP,CAP1,CAPZA2,CARD11,CARD9,CASP2,CASP8,CAT,CBD103,CCR2,CCR6,CD300A,CD300E,CD36,CD3G,CD53,CD63,CDA,CEACAM1,CEACAM24,CFD,CFH,CFP,CHI3L1,CHRNB4,CHUK,CKAP4,CLEC5A,CLEC7A,CLU,CMTM6,CNN2,CNPY3,COLEC10,COMMD3,COMMD9,COPB1,COTL1,CPB2,CPN2,CPNE1,CPPED1,CRACR2A,CREB1,CRISPLD2,CTNNB1,CTSA,CTSB,CTSD,CUL1,CXCR1,CYBA,CYBB,CYLD,DBNL,DEFB1,DEFB121,DEFB124,DEFB4A,DGAT1,DHX9,DNAJC13,DOCK2,DSN1,DUSP6,DUSP7,DYNC1H1,DYNC1LI1,DYNLL1,ECSIT,EEF1A1,EEF2,ELANE,ELMO1,ENPP4,F2,FAF2,FBXW11,FCN2,FCRL2,FGL2,FGR,FOS,FPR2,FTH1,FTL,FYN,GAA,GCA,GGH,GHDC,GM2A,GOLGA7,GPI,GPR84,GRAP2,GRB2,GSTP1,HCK,HEBP2,HGSNAT,HK3,HMGB1,HMOX2,HPSE,HSP90AB1,HSPA8,HVCN1,IDH1,IGF2R,IKBKB,IKBKE,IQGAP1,IQGAP2,IRAG2,IRAK1,IRAK4,ISG15,IST1,ITGAM,ITGAX,ITGB2,ITK,JUN,JUP,KLRD1,KLRK1,KPNB1,LAIR1,LAMP2,LAMTOR1,LAMTOR3,LEAP2,LGMN,LIMK1,LOC100685620,LOC100686511,LOC100687054,LOC100687463,LOC102151683,LOC102152131,LOC102155200,LOC102155886,LOC111089962,LOC403585,LOC403631,LOC403934,LOC476816,LOC479668,LOC482977,LOC484343,LOC489640,LOC607874,LOC608395,LOC609365,LOC610540,LOC611536,LOC611538,LOC751814,LRG1,LTF,LY96,LYN,LYZ,MAGT1,MAN2B1,MANBA,MAP2K3,MAP2K6,MAP2K7,MAP3K14,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,MASP2,MAVS,MCEMP1,METTL7A,MGST1,MLEC,MMP8,MNDA,MS4A2,MVP,MYD88,MYO10,MYO1C,NCF1,NCF2,NCF4,NCK1,NCKAP1,NDUFC2,NEU1,NF2,NFATC3,NFKBIA,NFKBIB,NIT2,NKIRAS1,NKIRAS2,NLRP3,NLRX1,NOD1,NOD2,NOS1,NRAS,OLR1,ORMDL3,PA2G4,PAK2,PAK3,PANX1,PDAP1,PDZD11,PELI1,PFKL,PGAM1,PGLYRP1,PGM2,PGRMC1,PI3,PIGR,PIK3C3,PIK3CA,PIK3R1,PIK3R2,PIK3R4,PIN1,PKP1,PLA2G6,PLAC8B,PLCG2,PLD3,PLEKHO2,PLPP5,PNP,PPBP,PPP3CA,PPP3CB,PRCP,PRKCD,PRKCE,PRKCQ,PRSS2,PSAP,PSEN1,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTAFR,PTPN11,PTPN6,PTPRB,PTPRC,RAB14,RAB24,RAB27A,RAB31,RAB37,RAB5B,RAB5C,RAB7A,RAB9B,RAC2,RAF1,RAP1B,RAP2C,RBSN,REG3A,RELA,RHOA,RHOF,RHOG,RIPK2,RPS27A,SCAMP1,SELL,SERPINA1,SERPINB10,SFTPD,SHC1,SIRPA,SLC27A2,SLC44A2,SLPI,SNAP23,SNAP25,SNAP29,STAT6,STING1,STK10,STK11IP,TAB2,TAB3,TBC1D10C,TCIRG1,TCN1,TLR1,TLR10,TLR2,TLR3,TLR4,TLR8,TLR9,TMEM179B,TMEM63A,TNFAIP3,TNFAIP6,TOM1,TRAPPC1,TREM1,TREM2,TSPAN14,TTR,TUBB,TUBB4B,TXNDC5,TXNIP,UBA52,UBB,UBC,UBE2L6,UBR4,UNC93B1,VAV1,VPS35L,VRK3,VTN,WASF1,WASF2,WASF3,WASL,WIPF1,WIPF2,XRCC6,YPEL5"
168256	801	"Immune System"	"ABI2,ABL1,ACAA1,ACP3,ACTB,ACTN2,ACTR10,ACTR1A,ACTR1B,ADGRE3,ADGRE5,ADGRG3,AGA,AGPAT2,AHSG,AKT2,AKT3,ALPK1,ANAPC10,ANAPC11,ANAPC4,ANAPC5,ANAPC7,ANKRD12,ANO6,ANXA2,AP1G1,AP1S2,AP2B1,AP2S1,APBB1IP,APRT,AREG,ARIH2,ARMC8,ARPC1B,ARSB,ASB11,ASB2,ASB5,ASB7,ASB8,ATAD3A,ATF1,ATF2,ATG7,ATOX1,ATP11A,ATP6V0A1,ATP6V0A2,ATP6V0A4,ATP6V0B,ATP6V0C,ATP6V0D1,ATP6V0D2,ATP6V1A,ATP6V1B2,ATP6V1C2,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G2,ATP6V1G3,ATP6V1H,ATP7A,ATP8A1,ATP8B4,B4GALT1,BCL10,BCL2L1,BIN2,BIRC2,BIRC3,BLMH,BLNK,BPI,BPIFA1,BPIFB1,BPIFB2,BPIFB6,BRAP,BRI3,BST2,BTC,BTLA,BTNL2,C1QB,C1QC,C1S,C3AR1,C5AR2,C6,C7,C8A,C8B,CAB39,CALML5,CAMK2A,CAMP,CAP1,CAPZA2,CAPZA3,CARD11,CARD9,CASP2,CASP3,CASP8,CAT,CBD103,CBLB,CBLL1,CCR2,CCR6,CD200,CD22,CD274,CD28,CD300A,CD300E,CD36,CD3D,CD3E,CD3G,CD40LG,CD53,CD63,CD79A,CD80,CD86,CD96,CDA,CDC16,CDC20,CDC23,CDC26,CDC27,CDC34,CEACAM1,CEACAM24,CFD,CFH,CFP,CHI3L1,CHRNB4,CHUK,CKAP4,CLEC4G,CLEC5A,CLEC7A,CLTA,CLTC,CLU,CMTM6,CNN2,CNPY3,CNTF,CNTFR,COLEC10,COMMD3,COMMD9,COPB1,COTL1,CPB2,CPN2,CPNE1,CPPED1,CRACR2A,CREB1,CRISPLD2,CRKL,CRLF2,CRTAM,CSF1R,CSF2,CSF2RB,CSK,CTF1,CTLA4,CTNNB1,CTSA,CTSB,CTSD,CTSE,CTSF,CTSV,CUL1,CUL5,CXCR1,CYBA,CYBB,CYLD,DAPP1,DBNL,DCTN2,DCTN3,DCTN4,DCTN5,DEFB1,DEFB121,DEFB124,DEFB4A,DGAT1,DHX9,DLA-DMA,DLA-DOA,DLA-DOB,DLA-DRA,DNAJC13,DNM2,DOCK2,DSN1,DTX3L,DUSP10,DUSP2,DUSP5,DUSP6,DUSP7,DUSP9,DYNC1H1,DYNC1I1,DYNC1I2,DYNC1LI1,DYNLL1,DZIP3,ECSIT,EEF1A1,EEF2,EIF2AK2,EIF4A2,EIF4A3,ELANE,ELMO1,ENPP4,ERAP1,F2,FAF2,FBXL12,FBXL15,FBXL16,FBXL18,FBXL20,FBXL3,FBXL4,FBXL5,FBXL8,FBXO21,FBXO22,FBXO27,FBXO30,FBXO32,FBXO4,FBXO41,FBXO6,FBXO7,FBXW11,FBXW2,FBXW4,FBXW5,FBXW9,FCN2,FCRL2,FGF10,FGF16,FGF18,FGF22,FGF4,FGF6,FGF7,FGF9,FGFR1,FGFR2,FGFR4,FGL2,FGR,FLNB,FOS,FPR2,FRS2,FRS3,FTH1,FTL,FYN,FZR1,GAA,GAN,GCA,GFRA1,GGH,GH1,GHDC,GLMN,GM2A,GOLGA7,GPI,GPR84,GRAP2,GRB2,GSTP1,H3C1,H3C13,H3C7,HACE1,HCK,HEBP2,HERC2,HERC3,HERC4,HGF,HGSNAT,HK3,HMGB1,HMOX2,HPSE,HSP90AB1,HSPA8,HVCN1,ICAM5,ICOS,ICOSLG,IDH1,IFI30,IFNAR2,IFNG,IFNGR1,IFNGR2,IGF2R,IKBKB,IKBKE,IL10RB,IL11RA,IL12RB2,IL13RA1,IL15,IL18BP,IL18R1,IL1B,IL1F10,IL1R1,IL1R2,IL1RN,IL20RA,IL21,IL21R,IL22RA1,IL23A,IL23R,IL2RB,IL2RG,IL31,IL34,IL36RN,IL37,IL4,IL4R,IL6R,IL7R,INPPL1,IQGAP1,IQGAP2,IRAG2,IRAK1,IRAK4,ISG15,IST1,ITGAM,ITGAX,ITGB2,ITK,ITPR1,ITPR2,JAK2,JAML,JUN,JUP,KDM2B,KIF11,KIF15,KIF18A,KIF22,KIF3B,KIF3C,KIF4A,KIF5A,KIF5B,KIT,KITLG,KLC3,KLC4,KLHL11,KLRB1,KLRD1,KLRK1,KPNB1,KSR2,LAIR1,LAMP2,LAMTOR1,LAMTOR3,LEAP2,LGMN,LIF,LIFR,LIMK1,LMO7,LNPEP,LNX1,LOC100685620,LOC100686511,LOC100687054,LOC100687463,LOC100856137,LOC100856339,LOC102151683,LOC102152131,LOC102155200,LOC102155886,LOC111089962,LOC403585,LOC403631,LOC403934,LOC475935,LOC476816,LOC477570,LOC478702,LOC479668,LOC482977,LOC483397,LOC484343,LOC488947,LOC489640,LOC607874,LOC608051,LOC608395,LOC609365,LOC609800,LOC610540,LOC611536,LOC611538,LOC751814,LRG1,LRRC41,LTA,LTB,LTF,LY96,LYN,LYZ,MAGT1,MAN2B1,MANBA,MAP2K1,MAP2K2,MAP2K3,MAP2K6,MAP2K7,MAP3K11,MAP3K14,MAP3K3,MAP3K7,MAP3K8,MAPK1,MAPK10,MAPK14,MAPK9,MAPKAP1,MASP2,MAVS,MCEMP1,METTL7A,MGST1,MLEC,MLST8,MMP8,MNDA,MRC1,MS4A2,MTOR,MVP,MX1,MX2,MYD88,MYO10,MYO1C,NCF1,NCF2,NCF4,NCK1,NCKAP1,NCR3,NCR3LG1,NDUFC2,NECTIN2,NEDD4,NEFL,NEU1,NF2,NFATC3,NFKBIA,NFKBIB,NIT2,NKIRAS1,NKIRAS2,NLRP3,NLRX1,NOD1,NOD2,NOS1,NPDC1,NPEPPS,NRAS,NRTN,OASL,OLR1,ORMDL3,OSBPL1A,OSM,OSMR,PA2G4,PAG1,PAK2,PAK3,PANX1,PDAP1,PDE12,PDGFB,PDGFRA,PDIA3,PDZD11,PELI1,PFKL,PGAM1,PGLYRP1,PGM2,PGRMC1,PI3,PIAS1,PIGR,PIK3C3,PIK3CA,PIK3CD,PIK3R1,PIK3R2,PIK3R4,PIN1,PKP1,PLA2G6,PLAC8B,PLCG2,PLD3,PLEKHO2,PLPP5,PNP,PPBP,PPL,PPM1B,PPP2CB,PPP2R1A,PPP2R5A,PPP2R5B,PPP2R5D,PPP2R5E,PPP3CA,PPP3CB,PRCP,PRKCD,PRKCE,PRKCQ,PRLR,PRSS2,PSAP,PSEN1,PSMA3,PSMA6,PSMA8,PSMB11,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSME4,PSMF1,PTAFR,PTK2B,PTPN1,PTPN11,PTPN2,PTPN22,PTPN6,PTPRA,PTPRB,PTPRC,PVR,RAB14,RAB24,RAB27A,RAB31,RAB37,RAB5B,RAB5C,RAB7A,RAB9B,RAC2,RAF1,RAP1B,RAP2C,RAPGEF1,RAPGEF2,RASA1,RASA3,RASAL2,RASGEF1A,RASGRF2,RASGRP3,RBBP6,RBCK1,RBSN,RCHY1,REG3A,RELA,RHOA,RHOF,RHOG,RIPK2,RLIM,RNASEL,RNF114,RNF123,RNF14,RNF144B,RNF19A,RNF25,RNF6,RNF7,RPS27A,SAR1B,SCAMP1,SDC1,SEC13,SEC24A,SEC24C,SEC24D,SELL,SERPINA1,SERPINB10,SFTPD,SH2D1A,SH3RF1,SHC1,SIAH1,SIRPA,SKP2,SLC27A2,SLC44A2,SLPI,SMAD3,SMARCA4,SNAP23,SNAP25,SNAP29,SOCS5,SPRED1,SPRED2,SPSB2,SPTBN2,SPTBN4,STAT3,STAT5A,STAT6,STIM1,STING1,STK10,STK11IP,STUB1,STX4,STXBP2,SUMO1,TAB2,TAB3,TAPBP,TBC1D10C,TCIRG1,TCN1,TEK,THOP1,TLN1,TLR1,TLR10,TLR2,TLR3,TLR4,TLR8,TLR9,TMEM179B,TMEM63A,TNF,TNFAIP3,TNFAIP6,TNFRSF11A,TNFRSF11B,TNFRSF12A,TNFRSF1A,TNFSF11,TNFSF4,TNFSF8,TOM1,TPP2,TRAF2,TRAF7,TRAIP,TRAPPC1,TRAT1,TREM1,TREM2,TRIB3,TRIM11,TRIM25,TRIM36,TRIM37,TRIM4,TRIM41,TRIM71,TRIM9,TRPC1,TSPAN14,TTR,TUBA4A,TUBB,TUBB3,TUBB4A,TUBB4B,TUBB6,TXLNA,TXNDC5,TXNIP,UBA5,UBA52,UBA6,UBAC1,UBB,UBC,UBE2B,UBE2C,UBE2D1,UBE2D2,UBE2E1,UBE2E3,UBE2F,UBE2G2,UBE2H,UBE2J2,UBE2K,UBE2L3,UBE2L6,UBE2Q2,UBE2R2,UBE2S,UBE2V2,UBE2W,UBE3C,UBE4A,UBOX5,UBR2,UBR4,UFL1,UNC93B1,USP18,VAV1,VPS35L,VRK3,VTN,WASF1,WASF2,WASF3,WASL,WDR83,WIPF1,WIPF2,WSB1,WWP1,XRCC6,YPEL5,YWHAB,YWHAZ,ZNRF1"
168638	20	"NOD1/2 Signaling Pathway"	"BIRC2,BIRC3,CASP2,CASP8,CHUK,CYLD,IKBKB,IRAK1,MAP2K6,MAP3K7,NOD1,NOD2,RIPK2,RPS27A,TAB2,TAB3,TNFAIP3,UBA52,UBB,UBC"
168643	25	"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways"	"BCL2L1,BIRC2,BIRC3,CASP2,CASP8,CHUK,CYLD,HSP90AB1,IKBKB,IRAK1,MAP2K6,MAP3K7,NLRP3,NOD1,NOD2,PANX1,RIPK2,RPS27A,TAB2,TAB3,TNFAIP3,TXNIP,UBA52,UBB,UBC"
168898	63	"Toll-like Receptor Cascades"	"ATF1,ATF2,BPI,CD36,CHUK,CNPY3,CREB1,CTSB,DUSP6,DUSP7,ECSIT,FOS,HMGB1,IKBKB,IKBKE,IRAK1,IRAK4,JUN,LGMN,LOC102155886,LOC111089962,LOC403585,LOC610540,LOC751814,LY96,MAP2K3,MAP2K6,MAP2K7,MAP3K7,MAPK1,MAPK10,MAPK14,MAPK9,MYD88,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NOD1,NOD2,PELI1,PIK3C3,PIK3R4,PTPN11,RBSN,RELA,RIPK2,RPS27A,SFTPD,TAB2,TAB3,TLR1,TLR10,TLR2,TLR3,TLR4,TLR8,TLR9,UBA52,UBB,UBC,UNC93B1,VRK3"
168928	24	"DDX58/IFIH1-mediated induction of interferon-alpha/beta"	"CHUK,CYLD,HMGB1,IKBKB,IKBKE,ISG15,LOC102155886,LOC111089962,LOC403585,LOC751814,MAVS,NFKBIA,NFKBIB,NKIRAS1,NKIRAS2,NLRX1,PIN1,RELA,RPS27A,TNFAIP3,UBA52,UBB,UBC,UBE2L6"
169893	7	"Prolonged ERK activation events"	"CRKL,FRS2,MAP2K1,MAP2K2,MAPK1,RAPGEF1,YWHAB"
169911	1	"Regulation of Apoptosis"	"OMA1"
170660	3	"Adenylate cyclase activating pathway"	"ADCY2,ADCY8,GNAL"
170670	5	"Adenylate cyclase inhibitory pathway"	"ADCY2,ADCY8,GNAI2,GNAI3,GNAL"
170822	16	"Regulation of Glucokinase by Glucokinase Regulatory Protein"	"AAAS,GCKR,NDC1,NUP107,NUP133,NUP188,NUP35,NUP37,NUP42,NUP43,NUP58,NUP62,NUP88,NUP98,RAE1,SEC13"
170834	27	"Signaling by TGF-beta Receptor Complex"	"ATP1B4,BAMBI,CCNT1,CCNT2,CDK8,CDK9,E2F4,MEN1,PARD6A,PMEPA1,PPM1A,PRKCZ,RHOA,RPS27A,SKIL,SMAD2,SMAD3,STUB1,TFDP2,TGFBR2,TGIF1,TGIF2,UBA52,UBB,UBC,UBE2D1,ZFYVE9"
170968	7	"Frs2-mediated activation"	"CRKL,FRS2,MAP2K1,MAP2K2,MAPK1,RAPGEF1,YWHAB"
171007	3	"p38MAPK events"	"MAPK14,NRAS,RALGDS"
171306	27	"Packaging Of Telomere Ends"	"H2AC18,H2AC19,H2AC20,H2AC6,H2AC8,H2AJ,H2AX,H2AZ2,H2BC11,H2BC13,H2BC14,H2BC15,H2BC3,H2BC4,H2BC5,H2BC6,H2BC8,H2BC9,H2BU1,H3C1,H3C7,H4-16,H4C8,H4C9,POT1,TERF2IP,TINF2"
173599	2	"Formation of the active cofactor, UDP-glucuronate"	"SLC35D1,UGDH"
173623	4	"Classical antibody-mediated complement activation"	"C1QB,C1QC,C1S,LOC100687054"
173736	2	"Alternative complement activation"	"CFD,CFP"
174048	20	"APC/C:Cdc20 mediated degradation of Cyclin B"	"ANAPC10,ANAPC11,ANAPC16,ANAPC4,ANAPC5,ANAPC7,CCNB1,CDC16,CDC20,CDC23,CDC26,CDC27,CDK1,RPS27A,UBA52,UBB,UBC,UBE2C,UBE2D1,UBE2E1"
174084	42	"Autodegradation of Cdh1 by Cdh1:APC/C"	"ANAPC10,ANAPC11,ANAPC16,ANAPC4,ANAPC5,ANAPC7,CDC16,CDC23,CDC26,CDC27,FZR1,PSMA3,PSMA6,PSMB2,PSMB3,PSMB4,PSMB5,PSMB6,PSMB8,PSMB9,PSMC1,PSMC2,PSMC4,PSMD10,PSMD11,PSMD12,PSMD13,PSMD2,PSMD3,PSMD4,PSMD7,PSMD8,PSMD9,PSME2,PSMF1,RPS27A,UBA52,UBB,UBC,UBE2C,UBE2D1,UBE2E1"
