"id"	"geneNum"	"description"	"definition"	"gene"
"GO:0005254"	22	"chloride channel activity"	"Enables the facilitated diffusion of a chloride (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."	"A0A5F4CMF0,A0A5F4DAI8,BEST1,BEST2,BEST3,BEST4,BSND,CFTR,CLDN4,CLIC1,CLIC5,CLIC6,GABRA3,GABRA4,GABRA5,GABRA6,GABRD,GABRR2,SLC1A4,SLC26A7,SLC26A8,SLC26A9"
"GO:0005260"	1	"intracellularly ATP-gated chloride channel activity"	"Enables passage of a chloride ion through a transmembrane channel that opens when ATP is bound by the channel complex or one of its constituent parts on the intracellular side of the plasma membrane."	"CFTR"
"GO:0005261"	3	"cation channel activity"	"Enables the energy-independent passage of cations across a lipid bilayer down a concentration gradient."	"LOC100856408,MCOLN2,NALCN"
"GO:0005262"	15	"calcium channel activity"	"Enables the facilitated diffusion of a calcium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."	"A0A5F4C5P4,CACNA2D2,CACNG3,CACNG6,CACNG8,GRIN3A,H9GWA7,PANX1,PSEN1,SEC61A1,SLC24A2,TMEM37,TRPM1,TRPM4,TRPM6"
"GO:0005267"	12	"potassium channel activity"	"Enables the facilitated diffusion of a potassium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."	"ABCC8,ABCC9,AQP1,CLNS1A,KCNK16,KCNK5,KCNMA1,KCNT1,KCNU1,TMEM38A,TMEM38B,TRPM5"
"GO:0005272"	6	"sodium channel activity"	"Enables the facilitated diffusion of a sodium ion (by an energy-independent process) involving passage through a transmembrane aqueous pore or channel without evidence for a carrier-mediated mechanism."	"ASIC3,KCNK1,SCN1B,SCN2B,SLC4A11,TRPM5"
"GO:0005275"	1	"amine transmembrane transporter activity"	"Enables the transfer of amines, including polyamines, from one side of a membrane to the other. Amines are organic compounds that are weakly basic in character and contain an amino (-NH2) or substituted amino group."	"SLC22A2"
"GO:0005283"	1	"amino acid:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: amino acid(out) + Na+(out) = amino acid(in) + Na+(in)."	"SLC6A9"
"GO:0005289"	1	"high-affinity arginine transmembrane transporter activity"	"Enables the transfer of arginine from one side of a membrane to the other. In high-affinity transport the transporter is able to bind the solute even if it is only present at very low concentrations."	"SLC25A29"
"GO:0005290"	3	"L-histidine transmembrane transporter activity"	"Enables the transfer of L-histidine from one side of a membrane to the other. L-histidine is 2-amino-3-(1H-imidazol-4-yl)propanoic acid."	"SLC15A4,SLC38A5,SLC7A1"
"GO:0005292"	1	"high-affinity lysine transmembrane transporter activity"	"Enables the transfer of lysine from one side of a membrane to the other. In high-affinity transport the transporter is able to bind the solute even if it is only present at very low concentrations."	"SLC25A29"
"GO:0005295"	1	"neutral amino acid:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: neutral amino acid(out) + Na+(out) = neutral amino acid(in) + Na+(in)."	"SLC38A2"
"GO:0005308"	1	"creatine transmembrane transporter activity"	"Enables the transfer of creatine from one side of a membrane to the other. Creatine is a compound synthesized from the amino acids arginine, glycine, and methionine that occurs in muscle."	"SLC16A12"
"GO:0005309"	1	"creatine:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: creatine(out) + Na+(out) = creatine(in) + Na+(in)."	"SLC6A8"
"GO:0005313"	2	"L-glutamate transmembrane transporter activity"	"Enables the transfer of L-glutamate from one side of a membrane to the other. L-glutamate is the anion of 2-aminopentanedioic acid."	"SLC1A6,SLC25A12"
"GO:0005314"	4	"high-affinity glutamate transmembrane transporter activity"	"Enables the transfer of glutamate from one side of a membrane to the other. In high-affinity transport the transporter is able to bind the solute even if it is only present at very low concentrations."	"SLC1A1,SLC1A2,SLC1A3,SLC1A6"
"GO:0005315"	3	"inorganic phosphate transmembrane transporter activity"	"Enables the transfer of a inorganic phosphate from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by a chemiosmotic source of energy. Secondary active transporters include symporters and antiporters."	"A0A5F4CXX1,ANKH,SLC25A3"
"GO:0005319"	2	"lipid transporter activity"	"Enables the directed movement of lipids into, out of or within a cell, or between cells."	"ABCA12,NPC1"
"GO:0005324"	3	"long-chain fatty acid transporter activity"	"Enables the transfer of long-chain fatty acids from one side of a membrane to the other. A long-chain fatty acid is a fatty acid with a chain length between C13 and C22."	"ABCD1,ABCD3,SLC27A1"
"GO:0005326"	8	"neurotransmitter transporter activity"	"Enables the directed movement of a neurotransmitter into, out of or within a cell, or between cells. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."	"CPLX3,SLC22A2,SLC22A3,SLC29A1,SLC29A2,SLC29A4,SLC6A3,SLC6A4"
"GO:0005328"	1	"neurotransmitter:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: neurotransmitter(out) + Na+(out) = neurotransmitter(in) + Na+(in)."	"SLC6A2"
"GO:0005330"	1	"dopamine:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: dopamine(out) + Na+(out) + Cl-(out)= dopamine(in) + Na+(in) + Cl-(in)."	"SLC6A3"
"GO:0005332"	1	"gamma-aminobutyric acid:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: gamma-aminobutyric acid(out) + Na+(out) = gamma-aminobutyric acid(in) + Na+(in)."	"SLC6A11"
"GO:0005337"	1	"nucleoside transmembrane transporter activity"	"Enables the transfer of a nucleoside, a nucleobase linked to either beta-D-ribofuranose (ribonucleoside) or 2-deoxy-beta-D-ribofuranose, (a deoxyribonucleotide) from one side of a membrane to the other."	"SLC29A4"
"GO:0005342"	1	"organic acid transmembrane transporter activity"	"Enables the transfer of organic acids from one side of a membrane to the other. Organic acids are acidic compound containing carbon in covalent linkage,"	"SLC29A4"
"GO:0005344"	5	"oxygen carrier activity"	"Enables the directed movement of oxygen into, out of or within a cell, or between cells."	"A0A5F4CRA8,CYGB,LOC609402,MB,NGB"
"GO:0005345"	1	"purine nucleobase transmembrane transporter activity"	"Enables the transfer of purine nucleobases, one of the two classes of nitrogen-containing ring compounds found in DNA and RNA, from one side of a membrane to the other."	"AQP9"
"GO:0005347"	1	"ATP transmembrane transporter activity"	"Enables the transfer of ATP, adenosine triphosphate, from one side of a membrane to the other."	"SLC25A42"
"GO:0005350"	1	"pyrimidine nucleobase transmembrane transporter activity"	"Enables the transfer of pyrimidine nucleobases, one of the two classes of nitrogen-containing ring compounds found in DNA and RNA, from one side of a membrane to the other."	"AQP9"
"GO:0005353"	3	"fructose transmembrane transporter activity"	"Enables the transfer of fructose from one side of a membrane to the other. Fructose exists in a open chain form or as a ring compound. D-fructose is the sweetest of the sugars and is found free in a large number of fruits and honey."	"SLC2A2,SLC2A5,SLC2A8"
"GO:0005355"	6	"glucose transmembrane transporter activity"	"Enables the transfer of the hexose monosaccharide glucose from one side of a membrane to the other."	"SLC2A1,SLC2A11,SLC2A3,SLC2A4,SLC2A8,SLC2A9"
"GO:0005366"	1	"myo-inositol:proton symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: myo-inositol(out) + H+(out) = myo-inositol(in) + H+(in)."	"SLC2A13"
"GO:0005367"	1	"myo-inositol:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: myo-inositol(out) + Na+(out) = myo-inositol(in) + Na+(in)."	"SLC5A3"
"GO:0005368"	1	"taurine transmembrane transporter activity"	"Enables the transfer of taurine from one side of a membrane to the other. Taurine (2-aminoethanesulfonic acid) is a sulphur-containing amino acid derivative which is important in the metabolism of fats."	"SLC36A1"
"GO:0005369"	1	"taurine:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: taurine(out) + Na+(out) = taurine(in) + Na+(in)."	"SLC6A6"
"GO:0005372"	5	"water transmembrane transporter activity"	"Enables the transfer of water (H2O) from one side of a membrane to the other."	"AQP1,PDPN,SLC14A1,SLC4A11,SLC5A1"
"GO:0005375"	2	"copper ion transmembrane transporter activity"	"Enables the transfer of copper (Cu) ions from one side of a membrane to the other."	"SLC11A2,SLC31A2"
"GO:0005381"	2	"iron ion transmembrane transporter activity"	"Enables the transfer of iron (Fe) ions from one side of a membrane to the other."	"SLC39A8,SLC40A1"
"GO:0005384"	2	"manganese ion transmembrane transporter activity"	"Enables the transfer of manganese (Mn) ions from one side of a membrane to the other."	"SLC11A1,SLC39A8"
"GO:0005385"	3	"zinc ion transmembrane transporter activity"	"Enables the transfer of zinc (Zn) ions from one side of a membrane to the other."	"SLC30A5,SLC39A10,SLC39A12"
"GO:0005388"	4	"calcium-transporting ATPase activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + Ca2+(cis) = ADP + phosphate + Ca2+(trans)."	"ATP2A1,ATP2B4,ATP2C1,ATP2C2"
"GO:0005391"	2	"sodium:potassium-exchanging ATPase activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + Na+(in) + K+(out) = ADP + phosphate + Na+(out) + K+(in)."	"ATP1A1,ATP1A4"
"GO:0005412"	1	"glucose:sodium symporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: glucose(out) + Na+(out) = glucose(in) + Na+(in)."	"SLC5A3"
"GO:0005427"	2	"proton-dependent oligopeptide secondary active transmembrane transporter activity"	"Enables the transfer of a oligopeptide from one side of a membrane to the other, up its concentration gradient. The transporter binds the solute and undergoes a series of conformational changes. Transport works equally well in either direction and is driven by proton movement."	"CDH17,SLC15A1"
"GO:0005432"	2	"calcium:sodium antiporter activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: Ca2+(in) + Na+(out) = Ca2+(out) + Na+(in)."	"SLC8A1,SLC8A3"
"GO:0005452"	13	"inorganic anion exchanger activity"	"Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: inorganic anion A(out) + inorganic anion B(in) = inorganic anion A(in) + inorganic anion B(out)."	"SLC22A11,SLC22A6,SLC22A8,SLC4A1,SLC4A10,SLC4A11,SLC4A2,SLC4A3,SLC4A4,SLC4A5,SLC4A7,SLC4A8,SLC4A9"
"GO:0005456"	1	"CMP-N-acetylneuraminate transmembrane transporter activity"	"Enables the transfer of a CMP-N-acetylneuraminate from one side of a membrane to the other."	"SLC35A1"
"GO:0005471"	3	"ATP:ADP antiporter activity"	"Catalysis of the reaction: ATP(out) + ADP(in) = ATP(in) + ADP(out)."	"SLC25A4,SLC25A5,SLC25A6"
"GO:0005484"	8	"SNAP receptor activity"	"Acting as a marker to identify a membrane and interacting selectively with one or more SNAREs on another membrane to mediate membrane fusion."	"BNIP1,SEC22B,STX11,STX12,STX18,STX1B,STX2,STX7"
"GO:0005496"	8	"steroid binding"	"Interacting selectively and non-covalently with a steroid, any of a large group of substances that have in common a ring system based on 1,2-cyclopentanoperhydrophenanthrene."	"AR,CYP21,ESR1,ESR2,ESRRA,ESRRB,ESRRG,PGR"
"GO:0005497"	1	"androgen binding"	"Interacting selectively and non-covalently with any androgen, male sex hormones."	"AR"
"GO:0005499"	2	"vitamin D binding"	"Interacting selectively and non-covalently with vitamin D, any of a group of related, fat-soluble compounds that are derived from delta-5,7 steroids and play a central role in calcium metabolism. Specific forms of vitamin D include calciferol (ergocalciferol; vitamin D2) and cholecalciferol (calciol; vitamin D3)."	"CALB1,S100G"
"GO:0005501"	2	"retinoid binding"	"Interacting selectively and non-covalently with retinoids, any member of a class of isoprenoids that contain or are derived from four prenyl groups linked head-to-tail. Retinoids include retinol and retinal and structurally similar natural derivatives or synthetic compounds, but need not have vitamin A activity."	"PTGDS,RBP7"
"GO:0005502"	6	"11-cis retinal binding"	"Interacting selectively and non-covalently with 11-cis retinal, an isomer of retinal that plays an important role in the visual process in most vertebrates. 11-cis retinal combines with opsin in the rods (scotopsin) to form rhodopsin or visual purple. Retinal is one of the three compounds that makes up vitamin A."	"ABCA4,OPN3,OPN4,OPN5,RHO,RLBP1"
"GO:0005503"	4	"all-trans retinal binding"	"Interacting selectively and non-covalently with all-trans retinal, a compound that plays an important role in the visual process in most vertebrates. All-trans retinal (trans r., visual yellow) results from the bleaching of rhodopsin by light, in which the 11-cis form is converted to the all-trans form. Retinal is one of the forms of vitamin A."	"ABCA4,ADH4,CYP2W1,OPN3"
"GO:0005504"	8	"fatty acid binding"	"Interacting selectively and non-covalently with fatty acids, aliphatic monocarboxylic acids liberated from naturally occurring fats and oils by hydrolysis."	"ALB,FABP1,FABP4,HNF4A,J9P3C7,J9PB83,LOC100686507,PMP2"
"GO:0005506"	112	"iron ion binding"	"Interacting selectively and non-covalently with iron (Fe) ions."	"A0A5F4BYW7,A0A5F4C869,A0A5F4CCP2,A0A5F4CG59,A0A5F4CGC7,A0A5F4CQB8,A0A5F4CRA8,A0A5F4DFZ8,ADI1,AGMO,ALOX12B,ALOX15,ALOX15B,ALOX5,AOX2,AOX4,BBOX1,BIN1,CYGB,CYP11A1,CYP11B2,CYP17A1,CYP19A1,CYP1A1,CYP1A2,CYP1B1,CYP20A1,CYP21,CYP21A2,CYP24A1,CYP26A1,CYP26B1,CYP27A1,CYP27B1,CYP2A13,CYP2A7,CYP2B11,CYP2B6,CYP2C18,CYP2C21,CYP2C41,CYP2D15,CYP2E1,CYP2F1,CYP2J2,CYP2R1,CYP2S1,CYP2U1,CYP2W1,CYP39A1,CYP3A12,CYP3A4,CYP46A1,CYP4A11,CYP4B1,CYP4F22,CYP4X1,CYP51A1,CYP7A1,CYP7B1,CYP8B1,DOHH,E2QWC5,EGLN3,ETHE1,F11,FA2H,FAXDC2,FBXL5,FTL,HBA,JMJD6,KDM3A,KDM7A,LCN2,LOC100855558,LOC100855634,LOC476453,LOC484492,LOC489851,LOC610105,LTF,MELTF,MSMO1,OGFOD1,OGFOD2,OGFOD3,P3H1,P3H2,P3H3,P4HA1,P4HA2,P4HA3,P4HTM,PAH,PHF2,PLOD1,PLOD2,PLOD3,PPEF1,PTGIS,RIOX1,RIOX2,SC5D,TBXAS1,TET1,TH,TMLHE,TPH1,TPH2,TYW5,XDH"
"GO:0005507"	31	"copper ion binding"	"Interacting selectively and non-covalently with copper (Cu) ions."	"AOC1,APOA4,ATP7B,COMMD1,COX11,CP,DBH,F5,F8,GPC1,HAMP,HEPH,HEPHL1,IL1A,LOC611632,LOX,LOXL1,LOXL2,LOXL3,LOXL4,MT-CO2,MT1,MT3,OR4E2,PAM,PRNP,S100A13,SLC9C2,SOD3,TP53,TYR"
"GO:0005509"	465	"calcium ion binding"	"Interacting selectively and non-covalently with calcium ions (Ca2+)."	"A0A5F4BSQ2,A0A5F4BXW0,A0A5F4C3B0,A0A5F4C8C9,A0A5F4C998,A0A5F4C9H1,A0A5F4CCY8,A0A5F4CT01,A0A5F4CWT7,A0A5F4CZR1,A0A5F4CZY9,A0A5F4D115,A0A5F4D1J0,A0A5F4D1P9,A0A5F4D4E1,A0A5F4D9K7,ACAN,ACER3,ACTN1,ACTN2,ACTN3,ACTN4,ADGRE1,ADGRE2,ADGRE3,ADGRE5,ADGRL4,ADGRV1,AGRN,AIF1,ALOX15B,ANXA11,ANXA2,ANXA3,ANXA4,ANXA7,ANXA8L1,ANXA9,AOC1,ASPN,ASTN2,ATP2A1,BGLAP,BMP1,C1R,C1S,C2CD5,CABP2,CABP4,CABP5,CABP7,CACNA1B,CALM1,CALN1,CALR,CAMKK2,CANT1,CANX,CAPN1,CAPN11,CAPN13,CAPN14,CAPN2,CAPN3,CAPN8,CAPN9,CAPNS1,CAPS,CAPS2,CASQ1,CASQ2,CBL,CBLB,CBLC,CCBE1,CD248,CD93,CDH13,CDH16,CDH24,CDH26,CDH3,CDH4,CDHR2,CDHR3,CDHR4,CELSR1,CELSR2,CELSR3,CEMIP2,CETN3,CGREF1,CHP1,CIB1,CIB2,CIB3,CIB4,CLEC3B,CLEC4E,CLSTN1,CLSTN2,CLSTN3,CNTNAP4,COLEC11,COMP,CRACR2A,CRACR2B,CRB1,CRB2,CRELD2,CRP,CRTAC1,CUBN,DAG1,DCHS2,DENND5A,DGKA,DGKB,DGKG,DLK1,DLK2,DLL1,DLL4,DNAH7,DNER,DOC2A,DOC2B,DSC1,DST,DUOX1,DUOX2,DYSF,EDEM1,EDEM2,EDEM3,EDIL3,EEF2K,EFCAB1,EFCAB10,EFCAB12,EFCAB14,EFCAB2,EFCAB3,EFCAB5,EFCAB6,EFCAB7,EFCAB8,EFEMP1,EFEMP2,EFHC1,EGF,EGFL6,EGFL7,EGFL8,EGFLAM,EHD1,EHD2,EHD3,EHD4,EMR4,ENPP2,ENPP3,EPDR1,EPS15,EPS15L1,EYS,F10,F12,F1PB73,F1PY43,F2,F9,FAM71F1,FAT1,FAT2,FAT3,FAT4,FBLN1,FBLN2,FBLN5,FBLN7,FBN1,FBN2,FBN3,FKBP10,FKBP7,FKBP9,FSCB,FSTL1,FSTL4,FSTL5,GALNT3,GAS6,GCA,GJB2,GLCE,GNPTAB,GPD2,GSN,GUCA1A,GUCA1C,HEG1,HGFAC,HMCN1,HMCN2,HPCA,HPCAL1,HPCAL4,HPGDS,HRC,HSPG2,IFT27,IQGAP1,ITGB1BP2,ITSN2,J9NV76,J9P960,JAG1,JAG2,KCNIP1,KCNIP2,KCNIP3,KCNIP4,LALBA,LCP1,LDLR,LETM1,LOC100687983,LOC100856635,LOC102156511,LOC102157231,LOC475605,LOC477516,LOC480667,LOC483211,LOC484897,LOC485469,LOC490131,LOC607103,LOC607207,LOXL2,LPCAT1,LPCAT2,LPL,LRP1,LRP1B,LRP2,LRP4,LRP8,LTBP1,LTBP2,LTBP3,LTBP4,MACF1,MAN1A1,MAN1A2,MAN1C1,MASP1,MASP2,MATN2,MATN3,MATN4,MCFD2,MEGF6,MELK,MGP,MMP12,MMP13,MYL1,MYL10,MYL2,MYL3,MYL4,MYL5,MYL6,MYL6B,MYL7,MYL9,MYLPF,NAALADL1,NCALD,NCAN,NCS1,NECAB1,NELL1,NELL2,NID1,NID2,NIN,NINL,NKD1,NOL3,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NOX5,NPNT,OIT3,OTOL1,P06872,P4HTM,PADI1,PADI2,PADI3,PADI6,PAMR1,PCDH1,PCDH10,PCDH11X,PCDH12,PCDH15,PCDH17,PCDH18,PCDH19,PCDH20,PCDH7,PCDH9,PCDHA13,PCDHA5,PCDHB1,PCDHB14,PCDHB16,PCDHB2,PCDHB6,PCDHB7,PCDHGA1,PCDHGB5,PCDHGC3,PDCD6,PEF1,PEX1,PITPNM1,PITPNM2,PITPNM3,PKD1L3,PKD2L2,PKDREJ,PLA2G12A,PLA2G12B,PLA2G1B,PLA2G4E,PLA2G5,PLCB1,PLCB2,PLCB3,PLCB4,PLCD1,PLCD4,PLCG1,PLCH1,PLCH2,PLCZ1,PLS1,PLS3,PLSCR1,PLSCR3,PNLIPRP1,PPEF1,PPP2R3A,PPP2R3B,PPP3CB,PPP3R1,PRF1,PRKCSH,PROC,PROS1,PRRG1,PRRG2,PRRG3,PRRG4,RAB11FIP4,RAB44,RASEF,RASGRP1,RASGRP2,RASGRP3,RASGRP4,RCN3,RCVRN,REPS1,REPS2,RET,RHBDL3,RHOT1,RPTN,S100A1,S100A12,S100A13,S100A2,S100A9,SCIN,SCUBE1,SCUBE3,SELE,SELENON,SELL,SELP,SGCA,SHH,SLC25A12,SLC25A13,SLC25A23,SLC25A24,SLC25A25,SLC8A1,SLIT1,SLIT2,SLIT3,SMOC1,SMOC2,SNCA,SNED1,SPARC,SPATA21,SPATA32,SPOCK1,SPOCK2,SPOCK3,SPTA1,SPTAN1,SRI,STAB1,STAB2,STIM2,SULF2,SUSD1,SVEP1,SYT2,SYT5,TBC1D8B,TBC1D9,TBC1D9B,TENM2,TESC,TGM2,THBD,THBS1,THBS2,THBS3,THBS4,TKT,TLL1,TLL2,TNNC1,TPO,TPT1,TRPM4,TTYH1,TUBB4A,UMOD,UMODL1,UNC13B,UNC13C,USP32,VCAN,VIL1,VLDLR,VSNL1,VWA2,VWCE,VWDE,WDR49,WDR90,ZZEF1"
