"id"	"geneNum"	"description"	"gene"
"cfa04150"	151	"mTOR signaling pathway"	"AKT1,AKT1S1,AKT2,AKT3,ATP6V1A,ATP6V1B1,ATP6V1B2,ATP6V1C1,ATP6V1C2,ATP6V1D,ATP6V1E1,ATP6V1E2,ATP6V1F,ATP6V1G1,ATP6V1G2,ATP6V1G3,ATP6V1H,BRAF,CAB39,CAB39L,CASTOR1,CASTOR2,CHUK,CLIP1,DDIT4,DEPDC5,DEPTOR,DVL1,DVL2,DVL3,EIF4B,EIF4E,EIF4E1B,EIF4E2,EIF4EBP1,FLCN,FNIP1,FNIP2,FZD1,FZD10,FZD2,FZD3,FZD4,FZD6,FZD7,FZD8,FZD9,GRB10,GRB2,GSK3B,HRAS,IGF1,IGF1R,IKBKB,INS,INSR,IRS1,KRAS,LAMTOR1,LAMTOR2,LAMTOR3,LAMTOR4,LAMTOR5,LPIN1,LPIN2,LPIN3,LRP5,LRP6,MAP2K1,MAP2K2,MAPK1,MAPK3,MAPKAP1,MIOS,MLST8,MTOR,NPRL2,NPRL3,NRAS,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKAA1,PRKAA2,PRKCA,PRKCB,PRKCG,PRR5,PRR5L,PTEN,RAF1,RHEB,RHOA,RICTOR,RNF152,RPS6,RPS6KA1,RPS6KA2,RPS6KA6,RPS6KB1,RPS6KB2,RPTOR,RRAGA,RRAGB,RRAGC,RRAGD,SEC13,SEH1L,SESN2,SGK1,SKP2,SLC38A9,SLC3A2,SLC7A5,SOS2,STK11,STRADA,STRADB,TBC1D7,TELO2,TNF,TNFRSF1A,TSC1,TSC2,TTI1,ULK1,ULK2,WDR24,WDR59,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B"
"cfa04151"	335	"PI3K-Akt signaling pathway"	"AKT1,AKT2,AKT3,ANGPT1,ANGPT2,ANGPT4,AREG,ATF2,ATF4,ATF6B,BAD,BCL2,BCL2L1,BCL2L11,BDNF,BRCA1,CASP9,CCND1,CCND2,CCND3,CCNE1,CCNE2,CD19,CDC37,CDK2,CDK4,CDK6,CDKN1A,CDKN1B,CHAD,CHRM1,CHRM2,CHUK,COL1A1,COL1A2,COL2A1,COL4A1,COL4A2,COL4A3,COL4A4,COL4A5,COL4A6,COL6A1,COL6A2,COL6A3,COL6A5,COL6A6,COL9A1,COL9A2,COL9A3,COMP,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CRTC2,CSF1,CSF1R,CSF3,CSF3R,DDIT4,EFNA1,EFNA2,EFNA3,EFNA4,EFNA5,EGF,EGFR,EIF4B,EIF4E,EIF4E1B,EIF4E2,EIF4EBP1,EPHA2,EPO,EPOR,ERBB2,ERBB3,ERBB4,EREG,F2R,FASLG,FGF1,FGF10,FGF16,FGF17,FGF18,FGF19,FGF2,FGF20,FGF21,FGF22,FGF23,FGF3,FGF4,FGF5,FGF6,FGF7,FGF8,FGF9,FGFR1,FGFR2,FGFR3,FGFR4,FLT1,FLT3,FLT3LG,FLT4,FN1,FOXO3,G6PC1,G6PC2,G6PC3,GH1,GHR,GNB1,GNB2,GNB3,GNB4,GNB5,GNG10,GNG11,GNG12,GNG13,GNG14,GNG2,GNG3,GNG4,GNG5,GNG7,GNG8,GNGT1,GNGT2,GRB2,GSK3B,GYS1,GYS2,HGF,HRAS,HSP90AA1,HSP90AB1,HSP90B1,IBSP,IFNA5,IFNA7,IFNAR1,IFNAR2,IFNB1,IGF1,IGF1R,IGF2,IKBKB,IL2,IL2RA,IL2RB,IL2RG,IL3,IL3RA,IL4,IL4R,IL6,IL6R,IL7,IL7R,INS,INSR,IRS1,ITGA1,ITGA10,ITGA11,ITGA2,ITGA2B,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,ITGA8,ITGA9,ITGAV,ITGB1,ITGB3,ITGB4,ITGB5,ITGB6,ITGB7,ITGB8,JAK1,JAK2,JAK3,KDR,KIT,KITLG,KRAS,LAMA1,LAMA2,LAMA3,LAMA4,LAMA5,LAMB1,LAMB2,LAMB3,LAMB4,LAMC1,LAMC2,LAMC3,LPAR1,LPAR2,LPAR3,LPAR4,LPAR5,LPAR6,MAGI1,MAGI2,MAP2K1,MAP2K2,MAPK1,MAPK3,MCL1,MDM2,MET,MLST8,MTCP1,MTOR,MYB,MYC,NFKB1,NGF,NGFR,NOS3,NR4A1,NRAS,NTF3,NTRK1,NTRK2,OSM,OSMR,PCK1,PCK2,PDGFA,PDGFB,PDGFC,PDGFD,PDGFRA,PDGFRB,PDPK1,PGF,PHLPP1,PHLPP2,PIK3AP1,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2,PIK3R5,PIK3R6,PKN1,PKN2,PKN3,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R2D,PPP2R3A,PPP2R3B,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRKAA1,PRKAA2,PRKCA,PRL,PRLR,PTEN,PTK2,RAC1,RAF1,RBL2,RELA,RELN,RHEB,RPS6,RPS6KB1,RPS6KB2,RPTOR,RXRA,SGK1,SGK2,SGK3,SOS2,SPP1,STK11,SYK,TCL1A,TCL1B,TEK,TGFA,THBS1,THBS2,THBS3,THBS4,THEM4,TLR2,TLR4,TNC,TNN,TNR,TNXB,TP53,TSC1,TSC2,VEGFA,VEGFB,VEGFC,VEGFD,VTN,VWF,YWHAB,YWHAE,YWHAG,YWHAH,YWHAQ,YWHAZ"
"cfa04152"	120	"AMPK signaling pathway"	"ACACA,ACACB,ADIPOQ,ADIPOR1,ADIPOR2,ADRA1A,AKT1,AKT1S1,AKT2,AKT3,CAB39,CAB39L,CAMKK2,CCNA1,CCNA2,CCND1,CD36,CFTR,CIDEA,CPT1A,CPT1B,CPT1C,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CRTC2,EEF2,EEF2K,EIF4EBP1,ELAVL1,FASN,FBP1,FBP2,FOXO1,FOXO3,G6PC1,G6PC2,G6PC3,GYS1,GYS2,HMGCR,HNF4A,IGF1,IGF1R,INS,INSR,IRS1,IRS2,IRS4,LEP,LEPR,LIPE,MAP3K7,MLYCD,MTOR,PCK1,PCK2,PDPK1,PFKFB1,PFKFB2,PFKFB3,PFKFB4,PFKL,PFKM,PFKP,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPARG,PPARGC1A,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R2D,PPP2R3A,PPP2R3B,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKAG1,PRKAG2,PRKAG3,RAB10,RAB11B,RAB14,RAB2A,RAB8A,RHEB,RPS6KB1,RPS6KB2,RPTOR,SCD,SCD5,SIRT1,SLC2A4,SREBF1,STK11,STRADA,STRADB,TBC1D1,TSC1,TSC2,ULK1"
"cfa04210"	125	"Apoptosis"	"ACTB,ACTG1,AIFM1,AKT1,AKT2,AKT3,APAF1,ATF4,ATM,BAD,BAK1,BAX,BBC3,BCL2,BCL2A1,BCL2L1,BCL2L11,BID,BIRC2,BIRC3,BIRC5,CAPN1,CAPN2,CASP10,CASP12,CASP2,CASP3,CASP6,CASP7,CASP8,CASP9,CFLAR,CHUK,CSF2RB,CTSB,CTSC,CTSD,CTSF,CTSH,CTSK,CTSL3,CTSO,CTSS,CTSV,CTSW,CTSZ,CYCS,DAB2IP,DAXX,DDIT3,DFFA,DFFB,DIABLO,EIF2AK3,EIF2S1,ENDOG,ERN1,FADD,FAS,FASLG,FOS,GADD45A,GADD45B,GADD45G,GZMB,HRAS,HRK,HTRA2,IKBKB,IL3,IL3RA,ITPR1,ITPR2,ITPR3,JUN,KRAS,LMNA,LMNB1,LMNB2,MAP2K1,MAP2K2,MAP3K14,MAP3K5,MAPK1,MAPK10,MAPK3,MAPK8,MAPK9,MCL1,NFKB1,NFKBIA,NGF,NRAS,NTRK1,PARP1,PARP2,PARP3,PARP4,PDPK1,PIDD1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PMAIP1,PRF1,PTPN13,RAF1,RELA,RIPK1,SEPTIN4,SPTA1,SPTAN1,TNF,TNFRSF1A,TNFSF10,TP53,TRADD,TRAF2,TUBA1C,TUBA4A,TUBA8,TUBAL3,XIAP"
"cfa04211"	87	"Longevity regulating pathway"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADIPOQ,ADIPOR1,ADIPOR2,AKT1,AKT1S1,AKT2,AKT3,APPL1,ATF2,ATF4,ATF6B,ATG101,ATG13,ATG5,BAX,CAMK4,CAMKK2,CAT,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,EHMT1,EHMT2,EIF4E,EIF4E1B,EIF4E2,EIF4EBP1,FOXO1,FOXO3,HRAS,IGF1,IGF1R,INS,INSR,IRS1,IRS2,IRS4,KL,KRAS,MTOR,NFKB1,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPARG,PPARGC1A,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAG3,RB1CC1,RELA,RHEB,RPS6KB1,RPS6KB2,RPTOR,SESN1,SESN2,SESN3,SIRT1,SOD2,STK11,TP53,TSC1,TSC2,ULK1"
"cfa04213"	57	"Longevity regulating pathway - multiple species"	"ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,AKT1,AKT1S1,AKT2,AKT3,ATG5,CAT,CLPB,CRYAB,EIF4EBP2,FOXA2,FOXO1,FOXO3,HDAC1,HDAC2,HRAS,HSP70,HSPA2,HSPA8,IGF1,IGF1R,INS,INSR,IRS1,IRS2,IRS4,KRAS,MTOR,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PRKAA1,PRKAA2,PRKAB1,PRKAB2,PRKACA,PRKACB,PRKAG1,PRKAG2,PRKAG3,RPS6KB1,RPS6KB2,RPTOR,SIRT1,SOD1,SOD2"
"cfa04215"	32	"Apoptosis - multiple species"	"APAF1,BAK1,BAX,BBC3,BCL2,BCL2L1,BCL2L11,BECN1,BECN2,BID,BIRC2,BIRC3,BIRC5,BIRC6,BIRC7,BOK,CASP3,CASP7,CASP8,CASP9,CYCS,DIABLO,FADD,HTRA2,MAPK10,MAPK8,MAPK9,NGFR,PMAIP1,SEPTIN4,TNFRSF1A,XIAP"
"cfa04216"	37	"Ferroptosis"	"ACSL1,ACSL3,ACSL4,ACSL5,ACSL6,ALOX15,ATG5,ATG7,CP,CYBB,FTH1,FTL,GCLC,GCLM,GPX4,GSS,HMOX1,LPCAT3,MAP1LC3A,MAP1LC3B,MAP1LC3C,NCOA4,PCBP1,PCBP2,PRNP,SAT2,SLC11A2,SLC39A14,SLC39A8,SLC3A2,SLC40A1,SLC7A11,STEAP3,TFRC,TP53,VDAC2,VDAC3"
"cfa04217"	138	"Necroptosis"	"AIFM1,ALOX15,BAX,BCL2,BID,BIRC2,BIRC3,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CAPN1,CAPN2,CASP8,CFLAR,CHMP1A,CHMP1B,CHMP2A,CHMP2B,CHMP3,CHMP4A,CHMP4B,CHMP4C,CHMP5,CHMP6,CHMP7,CYBB,CYLD,DNM1L,EIF2AK2,FADD,FAF1,FAS,FASLG,FTH1,FTL,GLUD1,GLUL,H2AB3,H2AC1,H2AC11,H2AC12,H2AC13,H2AC14,H2AC15,H2AC16,H2AC17,H2AC19,H2AC2,H2AC20,H2AC21,H2AC4,H2AC5,H2AC6,H2AC8,H2AC9,H2AJ,H2AW,H2AX,H2AZ1,H2AZ2,HMGB1,HSP90AA1,HSP90AB1,IFNA5,IFNA7,IFNAR1,IFNAR2,IFNB1,IFNG,IFNGR1,IFNGR2,IL1A,IL1B,IL33,IRF9,JAK1,JAK2,JAK3,MACROH2A1,MACROH2A2,MAPK10,MAPK8,MAPK9,NLRP3,PARP1,PGAM5,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PPIA,PPID,PYCARD,PYGB,PYGL,PYGM,RBCK1,RIPK1,RIPK3,RNF31,SLC25A31,SLC25A4,SLC25A5,SLC25A6,SMPD1,SPATA2,SPATA2L,SQSTM1,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,TICAM1,TICAM2,TLR3,TLR4,TNF,TNFAIP3,TNFRSF1A,TNFSF10,TRADD,TRAF2,TRAF5,TRPM7,TYK2,USP21,VDAC1,VDAC2,VDAC3,VPS4A,VPS4B,XIAP,ZBP1"
"cfa04218"	150	"Cellular senescence"	"AKT1,AKT2,AKT3,ATM,ATR,BTRC,CACNA1D,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CAPN1,CAPN2,CCNA1,CCNA2,CCNB1,CCNB2,CCNB3,CCND1,CCND2,CCND3,CCNE1,CCNE2,CDC25A,CDK1,CDK2,CDK4,CDK6,CDKN1A,CDKN2B,CHEK1,CHEK2,CXCL8,DLA-12,DLA-64,DLA-79,DLA88,E2F1,E2F2,E2F3,E2F4,E2F5,EIF4EBP1,ETS1,FBXW11,FOXM1,FOXO1,FOXO3,GADD45A,GADD45B,GADD45G,GATA4,HIPK1,HIPK2,HIPK3,HIPK4,HRAS,HUS1,IGFBP3,IL1A,IL6,ITPR1,ITPR2,ITPR3,KRAS,LIN37,LIN52,LIN54,LIN9,MAP2K1,MAP2K2,MAP2K3,MAP2K6,MAPK1,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPKAPK2,MCU,MDM2,MRAS,MRE11,MTOR,MYBL2,MYC,NBN,NFATC1,NFATC2,NFATC3,NFATC4,NFKB1,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPID,PPP1CA,PPP1CB,PPP1CC,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PTEN,RAD1,RAD50,RAD9A,RAD9B,RAF1,RASSF5,RB1,RBBP4,RBL1,RBL2,RELA,RHEB,RRAS,RRAS2,SERPINE1,SIRT1,SLC25A31,SLC25A4,SLC25A5,SLC25A6,SMAD2,SMAD3,SQSTM1,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TP53,TRAF3IP2,TRPM7,TRPV4,TSC1,TSC2,VDAC1,VDAC2,VDAC3,ZFP36L1,ZFP36L2"
"cfa04260"	75	"Cardiac muscle contraction"	"ACTC1,ASPH,ATP1A1,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,ATP1B4,ATP2A1,ATP2A2,ATP2A3,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CACNA2D1,CACNA2D2,CACNA2D3,CACNA2D4,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CACNG2,CACNG3,CACNG4,CACNG5,CACNG6,CACNG7,CACNG8,CASQ2,COX1,COX2,COX3,COX4I1,COX4I2,COX5A,COX5B,COX6A2,COX7A1,COX7A2L,COX7B2,COX8A,CYC1,CYTB,FXYD2,HRC,MYH7,MYL2,MYL3,MYL4,RYR2,SLC8A1,SLC8A2,SLC8A3,SLC9A1,SLC9A6,SLC9A7,TNNC1,TNNI3,TNNT2,TPM1,TPM2,TPM3,TPM4,TRDN,UQCR10,UQCR11,UQCRC1,UQCRC2,UQCRFS1,UQCRH,UQCRQ"
"cfa04261"	149	"Adrenergic signaling in cardiomyocytes"	"ACTC1,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADRA1A,ADRA1B,ADRA1D,ADRB1,ADRB2,AGT,AGTR1,AGTR2,AKT1,AKT2,AKT3,ATF2,ATF4,ATF6B,ATP1A1,ATP1A3,ATP1A4,ATP1B1,ATP1B2,ATP1B3,ATP1B4,ATP2A1,ATP2A2,ATP2A3,ATP2B1,ATP2B2,ATP2B3,ATP2B4,BCL2,BVES,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CACNA2D1,CACNA2D2,CACNA2D3,CACNA2D4,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,CACNG2,CACNG3,CACNG4,CACNG5,CACNG6,CACNG7,CACNG8,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CREB1,CREB3,CREB3L1,CREB3L2,CREB3L3,CREB3L4,CREB5,CREM,FXYD2,GNAI1,GNAI2,GNAI3,GNAQ,GNAS,KCNE1,KCNK2,KCNQ1,MAPK1,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MYH7,MYL2,MYL3,MYL4,PIK3CG,PIK3R5,PIK3R6,PLCB1,PLCB2,PLCB3,PLCB4,PLN,POPDC2,POPDC3,PPP1CA,PPP1CB,PPP1CC,PPP1R1A,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,PPP2R2A,PPP2R2B,PPP2R2C,PPP2R2D,PPP2R3A,PPP2R3B,PPP2R3C,PPP2R5A,PPP2R5B,PPP2R5C,PPP2R5D,PPP2R5E,PRKACA,PRKACB,PRKCA,RAPGEF3,RAPGEF4,RPS6KA5,RYR2,SCN1B,SCN4B,SCN5A,SCN7A,SLC8A1,SLC8A2,SLC8A3,SLC9A1,TNNC1,TNNI3,TNNT2,TPM1,TPM2,TPM3,TPM4"
"cfa04270"	131	"Vascular smooth muscle contraction"	"ACTA2,ACTG2,ADCY1,ADCY2,ADCY3,ADCY4,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,ADM,ADM2,ADORA2A,ADORA2B,ADRA1A,ADRA1B,ADRA1D,AGT,AGTR1,ARAF,ARHGEF1,ARHGEF11,ARHGEF12,AVP,AVPR1A,AVPR1B,BRAF,CACNA1C,CACNA1D,CACNA1F,CACNA1S,CALCA,CALCB,CALCRL,CALD1,CALM1,CALM2,CALM3,CALML4,CALML5,CALML6,CRSP-2,CRSP-3,CRSP-4,CYP4A11,CYP4A38,EDN1,EDN2,EDN3,EDNRA,GNA11,GNA12,GNA13,GNAQ,GNAS,GUCY1A1,GUCY1A2,GUCY1B1,IRAG1,ITPR1,ITPR2,ITPR3,KCNMA1,KCNMB1,KCNMB2,KCNMB3,KCNU1,MAP2K1,MAP2K2,MAPK1,MAPK3,MYH10,MYH11,MYH14,MYH9,MYL6,MYL6B,MYL9,MYLK,MYLK2,MYLK3,NPPA,NPPB,NPPC,NPR1,NPR2,PLA2G10,PLA2G12A,PLA2G12B,PLA2G1B,PLA2G2C,PLA2G2D,PLA2G2E,PLA2G2F,PLA2G3,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PLA2G5,PLA2G6,PLCB1,PLCB2,PLCB3,PLCB4,PPP1CA,PPP1CB,PPP1CC,PPP1R12A,PPP1R12B,PPP1R12C,PRKACA,PRKACB,PRKCA,PRKCB,PRKCD,PRKCE,PRKCG,PRKCH,PRKCQ,PRKG1,PTGIR,RAF1,RAMP1,RAMP2,RAMP3,RHOA,ROCK1,ROCK2"
"cfa04310"	161	"Wnt signaling pathway"	"APC,APC2,APCDD1,APCDD1L,AXIN1,AXIN2,BAMBI,BTRC,CACYBP,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CBY1,CCDC88C,CCN4,CCND1,CCND2,CCND3,CER1,CHD8,CREBBP,CSNK1A1,CSNK1E,CSNK2A1,CSNK2A2,CSNK2B,CTBP2,CTNNB1,CTNND2,CUL1,CXXC4,DAAM1,DAAM2,DKK1,DKK2,DKK4,DVL1,DVL2,DVL3,EP300,FBXW11,FOSL1,FRAT1,FRZB,FZD1,FZD10,FZD2,FZD3,FZD4,FZD6,FZD7,FZD8,FZD9,GPC4,GSK3B,INVS,JUN,LEF1,LGR4,LGR5,LGR6,LRP5,LRP6,MAP3K7,MAPK10,MAPK8,MAPK9,MMP7,MYC,NFATC1,NFATC2,NFATC3,NFATC4,NKD1,NKD2,NLK,NOTUM,PLCB1,PLCB2,PLCB3,PLCB4,PORCN,PPARD,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRICKLE1,PRICKLE2,PRICKLE3,PRICKLE4,PRKACA,PRKACB,PRKCA,PRKCB,PRKCG,PSEN1,RAC1,RAC2,RAC3,RBX1,RHOA,RNF43,ROCK2,ROR1,ROR2,RSPO1,RSPO2,RSPO3,RSPO4,RUVBL1,RYK,SENP2,SERPINF1,SFRP1,SFRP2,SFRP4,SFRP5,SIAH1,SKP1,SMAD3,SMAD4,SOST,SOX17,TBL1X,TBL1XR1,TCF7,TCF7L1,TCF7L2,TLE1,TLE2,TLE3,TLE4,TLE6,TLE7,TP53,VANGL1,VANGL2,WIF1,WNT1,WNT10A,WNT10B,WNT11,WNT16,WNT2,WNT2B,WNT3,WNT3A,WNT4,WNT5A,WNT5B,WNT6,WNT7A,WNT7B,WNT8A,WNT8B,WNT9A,WNT9B,ZNRF3"
"cfa04330"	56	"Notch signaling pathway"	"ADAM17,APH1A,APH1B,ATXN1,ATXN1L,CIR1,CREBBP,CTBP2,DLL1,DLL3,DLL4,DTX1,DTX2,DTX3,DTX3L,DTX4,DVL1,DVL2,DVL3,EP300,HDAC1,HDAC2,HES1,HEY1,HEY2,HEYL,JAG1,JAG2,KAT2A,KAT2B,LFNG,MAML1,MAML2,MFNG,NCOR2,NCSTN,NOTCH1,NOTCH2,NOTCH3,NOTCH4,NUMB,NUMBL,PSEN1,PSEN2,PSENEN,PTCRA,RBPJ,RBPJL,RFNG,SNW1,TLE1,TLE2,TLE3,TLE4,TLE6,TLE7"
"cfa04340"	53	"Hedgehog signaling pathway"	"ARRB1,ARRB2,BCL2,BOC,BTRC,CCND1,CCND2,CDON,CSNK1A1,CSNK1D,CSNK1E,CSNK1G1,CSNK1G2,CSNK1G3,CUL1,CUL3,DHH,DISP1,EFCAB7,EVC,EVC2,FBXW11,GAS1,GLI1,GLI2,GLI3,GPR161,GRK2,GRK3,GSK3B,HHAT,HHATL,HHIP,IHH,IQCE,KIF3A,KIF7,LRP2,MEGF8,MGRN1,MOSMO,PRKACA,PRKACB,PTCH1,PTCH2,SCUBE2,SHH,SMO,SMURF1,SMURF2,SPOP,SPOPL,SUFU"
"cfa04350"	90	"TGF-beta signaling pathway"	"ACVR1,ACVR1B,ACVR1C,ACVR2A,ACVR2B,AMH,AMHR2,BAMBI,BMP2,BMP4,BMP5,BMP6,BMP7,BMPR1A,BMPR1B,BMPR2,CDKN2B,CHRD,CREBBP,CUL1,DCN,E2F4,E2F5,EP300,FBN1,FMOD,FST,GDF5,GDF7,GREM1,GREM2,HAMP,HJV,ID1,ID2,ID3,ID4,IFNG,IGSF1,INHBA,INHBB,INHBC,INHBE,LEFTY1,LTBP1,MAPK1,MAPK3,MYC,NBL1,NEO1,NODAL,NOG,PITX2,PPP2CA,PPP2CB,PPP2R1A,PPP2R1B,RBL1,RBX1,RGMA,RGMB,RHOA,ROCK1,RPS6KB1,RPS6KB2,SKP1,SMAD1,SMAD2,SMAD3,SMAD4,SMAD5,SMAD6,SMAD7,SMAD9,SMURF1,SMURF2,SP1,TFDP1,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TGIF1,TGIF2,THBS1,THSD4,TNF,ZFYVE16,ZFYVE9"
"cfa04360"	175	"Axon guidance"	"ABL1,ABLIM1,ABLIM2,ABLIM3,ARHGEF12,BMP7,BMPR1B,BMPR2,BOC,CAMK2A,CAMK2B,CAMK2D,CAMK2G,CDC42,CDK5,CFL1,CFL2,CXCL12,DCC,DPYSL2,DPYSL5,EFNA1,EFNA2,EFNA3,EFNA4,EFNA5,EFNB1,EFNB2,EFNB3,ENAH,EPHA1,EPHA2,EPHA3,EPHA4,EPHA5,EPHA6,EPHA7,EPHA8,EPHB1,EPHB2,EPHB3,EPHB4,FES,FYN,FZD3,GDF7,GNAI1,GNAI2,GNAI3,GSK3B,HRAS,ILK,ITGB1,KRAS,L1CAM,LIMK1,LIMK2,LRIG2,LRRC4,LRRC4C,MAPK1,MAPK3,MET,MYL12B,MYL5,MYL9,NCK1,NCK2,NEO1,NFATC2,NFATC3,NFATC4,NGEF,NRAS,NRP1,NTN1,NTN3,NTN4,NTNG1,NTNG2,PAK1,PAK2,PAK3,PAK4,PAK5,PAK6,PARD3,PARD6A,PARD6B,PARD6G,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PLXNA1,PLXNA2,PLXNA4,PLXNB1,PLXNB2,PLXNB3,PLXNC1,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCA,PRKCZ,PTCH1,PTK2,PTPN11,RAC1,RAC2,RAC3,RAF1,RASA1,RGMA,RHOA,RHOD,RND1,ROBO1,ROBO2,ROBO3,ROCK1,ROCK2,RRAS,RYK,SEMA3A,SEMA3B,SEMA3C,SEMA3D,SEMA3E,SEMA3F,SEMA3G,SEMA4A,SEMA4B,SEMA4C,SEMA4D,SEMA4F,SEMA4G,SEMA5A,SEMA5B,SEMA6A,SEMA6B,SEMA6C,SEMA6D,SEMA7A,SHH,SLIT1,SLIT2,SLIT3,SMO,SRC,SRGAP1,SRGAP2,SRGAP3,SSH1,SSH2,SSH3,TRPC1,TRPC3,TRPC4,TRPC5,TRPC6,UNC5A,UNC5B,UNC5C,UNC5D,WNT4,WNT5A,WNT5B"
"cfa04370"	56	"VEGF signaling pathway"	"AKT1,AKT2,AKT3,BAD,CASP9,CDC42,HRAS,HSPB1,KDR,KRAS,MAP2K1,MAP2K2,MAPK1,MAPK11,MAPK12,MAPK13,MAPK14,MAPK3,MAPKAPK2,MAPKAPK3,NFATC2,NOS3,NRAS,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLA2G4A,PLA2G4B,PLA2G4D,PLA2G4E,PLA2G4F,PLCG1,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCA,PRKCB,PRKCG,PTGS2,PTK2,PXN,RAC1,RAC2,RAC3,RAF1,SH2D2A,SHC2,SPHK1,SPHK2,SRC,VEGFA"
