"id"	"geneNum"	"description"	"definition"	"gene"
"GO:0001946"	9	"lymphangiogenesis"	"Lymph vessel formation when new vessels emerge from the proliferation of pre-existing vessels."	"ACVRL1,BMPR2,CCBE1,CLEC14A,FLT4,FOXC2,PDPN,PPP3CB,PROX1"
"GO:0001947"	40	"heart looping"	"The tube morphogenesis process in which the primitive heart tube loops asymmetrically. This looping brings the primitive heart chambers into alignment preceding their future integration. Heart looping begins with dextral-looping and ends when the main regional divisions of the mature heart and primordium of the great arterial trunks become established preceeding septation."	"AHI1,APLNR,ARL13B,C2CD3,CCDC103,CCDC39,CITED2,DLL1,DNAAF1,ENG,FGF8,FOXH1,HAND1,HAND2,HIF1A,IFT172,IFT52,IFT57,LBX1,MESP1,MIB1,NKX2-5,NODAL,NOTCH1,NOTCH2,OVOL2,PKD2,PSEN1,SHH,SMAD3,SMO,SOX17,SRF,SUFU,TBX2,TBX3,TGFBR2,WNT3A,WNT5A,ZIC3"
"GO:0001949"	1	"sebaceous gland cell differentiation"	"The process in which a relatively unspecialized epidermal cell acquires the specialized features of a sebaceous gland cell."	"FA2H"
"GO:0001951"	3	"intestinal D-glucose absorption"	"Uptake of D-glucose into the blood by absorption from the small intestine."	"EZR,PLS1,VIL1"
"GO:0001952"	9	"regulation of cell-matrix adhesion"	"Any process that modulates the frequency, rate or extent of attachment of a cell to the extracellular matrix."	"BCL2,BST1,DDR1,EMP2,MINK1,MYF5,ONECUT1,ONECUT2,PKHD1"
"GO:0001953"	12	"negative regulation of cell-matrix adhesion"	"Any process that stops, prevents, or reduces the rate or extent of cell adhesion to the extracellular matrix."	"ACER2,ADAM15,AJAP1,BCL6,CASK,HOXA7,JAG1,MYOC,PIK3R1,RASA1,SEMA3E,THBS1"
"GO:0001954"	15	"positive regulation of cell-matrix adhesion"	"Any process that activates or increases the rate or extent of cell adhesion to an extracellular matrix."	"CCL28,CD36,CD3E,CDH13,CDK6,CIB1,CSF1,EPHA1,FERMT1,GSK3B,JUP,NINJ1,PTK2B,SKAP1,UTRN"
"GO:0001955"	6	"blood vessel maturation"	"A developmental process, independent of morphogenetic (shape) change, that is required for a blood vessel to attain its fully functional state."	"ANKRD17,CDH5,DDIT3,MMP2,RECK,S1PR1"
"GO:0001956"	3	"positive regulation of neurotransmitter secretion"	"Any process that activates or increases the frequency, rate or extent of the regulated release of a neurotransmitter."	"DTNBP1,SNCA,STX1A"
"GO:0001957"	5	"intramembranous ossification"	"Direct ossification that occurs within mesenchyme or an accumulation of relatively unspecialized cells."	"AXIN2,COL1A1,GIT1,MMP2,MN1"
"GO:0001958"	23	"endochondral ossification"	"Replacement ossification wherein bone tissue replaces cartilage."	"ALPL,BMP4,BMP6,BPNT2,CBS,COL13A1,COL1A1,COL2A1,CSGALNACT1,DLX5,EXT1,INPPL1,MEF2D,MMP13,MMP14,MMP16,NAB1,NAB2,PEX7,RUNX2,SCX,SMPD3,TMEM119"
"GO:0001959"	2	"regulation of cytokine-mediated signaling pathway"	"Any process that modulates the frequency, rate or extent of the cytokine mediated signaling pathway."	"IRAK1,IRAK2"
"GO:0001960"	5	"negative regulation of cytokine-mediated signaling pathway"	"Any process that stops, prevents, or reduces the frequency, rate or extent of the cytokine mediated signaling pathway."	"CAV1,ECM1,IL36RN,PTPRC,SIGIRR"
"GO:0001961"	6	"positive regulation of cytokine-mediated signaling pathway"	"Any process that activates or increases the frequency, rate or extent of a cytokine mediated signaling pathway."	"AXL,GAS6,IL7,PAFAH1B1,RIPK2,TRIM44"
"GO:0001963"	8	"synaptic transmission, dopaminergic"	"The vesicular release of  dopamine. from a presynapse, across a chemical synapse, the subsequent activation of dopamine receptors at the postsynapse of a target cell (neuron, muscle, or secretory cell) and the effects of this activation on the postsynaptic membrane potential and ionic composition of the postsynaptic cytosol. This process encompasses both spontaneous and evoked release of neurotransmitter and all parts of synaptic vesicle exocytosis. Evoked transmission starts with the arrival of an action potential at the presynapse."	"ADORA2A,CRH,CRHBP,DRD2,DRD3,DRD5,SNCA,TH"
"GO:0001964"	11	"startle response"	"An action or movement due to the application of a sudden unexpected stimulus."	"CSMD1,GLRA1,GLRB,GRIN2A,GRIN2D,KCNA1,MECP2,NPAS1,PENK,PRKN,UCN"
"GO:0001966"	1	"thigmotaxis"	"The directed movement of a motile cell or organism in response to touch."	"EP300"
"GO:0001967"	7	"suckling behavior"	"Specific behavior of a newborn or infant mammal that results in the derivation of nourishment from the breast."	"APP,CNTFR,DACH1,DERL2,GLS,HAND2,HELT"
"GO:0001970"	1	"positive regulation of activation of membrane attack complex"	"Any process that activates, maintains or increases the frequency, rate or extent of the activation of the membrane attack complex components of the complement cascade."	"C3"
"GO:0001973"	7	"adenosine receptor signaling pathway"	"The series of molecular signals generated as a consequence of a receptor binding to extracellular adenosine and transmitting the signal to a heterotrimeric G-protein complex to initiate a change in cell activity."	"ADCY5,ADORA1,ADORA2A,ADORA2B,ADORA3,P2RY12,TTC19"
"GO:0001974"	24	"blood vessel remodeling"	"The reorganization or renovation of existing blood vessels."	"ACVRL1,ATG5,AXL,BAK1,BAX,BMPR2,CBS,CCR2,CHD7,CRB1,DBH,DLL4,EPAS1,EXT1,FGF10,FGF8,FOXC2,HOXA3,JAG1,LIF,NOL3,RBPJ,RSPO3,SEMA3C"
"GO:0001975"	9	"response to amphetamine"	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amphetamine stimulus. Amphetamines consist of a group of compounds related to alpha-methylphenethylamine."	"ADORA2A,DBH,DRD2,DRD3,GRIN2A,NR4A2,PDE1B,SLC18A2,SLC1A1"
"GO:0001976"	2	"neurological system process involved in regulation of systemic arterial blood pressure"	"The regulation of blood pressure mediated by detection of stimuli and a neurological response."	"DRD2,MECP2"
"GO:0001980"	1	"regulation of systemic arterial blood pressure by ischemic conditions"	"The process that modulates blood pressure by the detection of carbon dioxide levels in the brain stem. Increased levels activate the sympathetic vasoconstrictor mechanism increasing the force with which blood flows through the circulatory system."	"TNNI3"
"GO:0001985"	1	"negative regulation of heart rate involved in baroreceptor response to increased systemic arterial blood pressure"	"Any process that stops, prevents, or reduces the frequency, rate or extent of heart contraction as a result of the baroreceptor response to increased blood pressure."	"ADRA1A"
"GO:0001994"	1	"norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure"	"A process that results in a decrease in the diameter of an artery during the norepinephrine-epinephrine response to decreased blood pressure."	"ADRA1A"
"GO:0001996"	2	"positive regulation of heart rate by epinephrine-norepinephrine"	"The process in which the presence of epinephrine or norepinephrine in the bloodstream activates, maintains or increases the rate of heart contraction."	"ADRA1A,ADRB1"
"GO:0001997"	2	"positive regulation of the force of heart contraction by epinephrine-norepinephrine"	"Any process that increases the force with which the cardiac muscles of the heart pump blood through the circulatory system as a result of the presence of epinephrine or norepinephrine in the bloodstream or released from the nerve endings."	"ADRA1A,ADRB1"
"GO:0001998"	1	"angiotensin-mediated vasoconstriction involved in regulation of systemic arterial blood pressure"	"The decrease in blood vessel diameter as a result of the release of angiotensin into the blood stream."	"RHOA"
"GO:0002001"	1	"renin secretion into blood stream"	"The regulated release of renin into the blood stream by juxtoglomerular cells."	"SUCNR1"
"GO:0002002"	1	"regulation of angiotensin levels in blood"	"The process that modulates the level of any of the various angiotensinogen proteolytic products in the blood. This occurs by the proteolytic cleavage of angiotensinogen, and its proteolytic products, to create a variety of active peptide hormones, such as angiotensin I and angiotensin II, as well as through the removal of these peptides from the circulation."	"NDST2"
"GO:0002003"	1	"angiotensin maturation"	"The process leading to the attainment of the full functional capacity of angiotensin by conversion of angiotensinogen into mature angiotensin in the blood."	"ATP6AP2"
"GO:0002009"	10	"morphogenesis of an epithelium"	"The process in which the anatomical structures of epithelia are generated and organized. An epithelium consists of closely packed cells arranged in one or more layers, that covers the outer surfaces of the body or lines any internal cavity or tube."	"CA9,CRYGS,FRAS1,FREM2,KRT12,RIPK4,SERPINB5,TBX4,TBX5,VCL"
"GO:0002011"	10	"morphogenesis of an epithelial sheet"	"The process in which the anatomical structures of an epithelial sheet are generated and organized. An epithelial sheet is a flat surface consisting of closely packed epithelial cells."	"ARHGAP12,DAG1,HOXB2,HOXB4,JAG1,LAMA1,LIN7C,MPP5,NOTCH2,SRF"
"GO:0002016"	1	"regulation of blood volume by renin-angiotensin"	"The process in which the renin-angiotensin system controls the rate of fluid intake and output into the blood."	"DRD3"
"GO:0002021"	6	"response to dietary excess"	"The physiological process in which dietary excess is sensed by the central nervous system, resulting in a reduction in food intake and increased energy expenditure."	"ACVR1C,APOE,GDF3,PPARGC1A,PRLH,SLC25A25"
"GO:0002023"	3	"reduction of food intake in response to dietary excess"	"An eating behavior process whereby detection of a dietary excess results in a decrease in intake of nutrients."	"GDF15,NMUR2,RMI1"
"GO:0002024"	8	"diet induced thermogenesis"	"The process that results in increased metabolic rate in tissues of an organism. It is triggered by the detection of dietary excess. This process is achieved via signalling in the sympathetic nervous system."	"ADRB1,ADRB2,ADRB3,APPL2,GLTP,SCT,SORL1,TRPV1"
"GO:0002025"	3	"norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure"	"A process that results in an increase in the diameter of an artery during the norepinephrine-epinephrine response to blood pressure change."	"ADRB1,ADRB2,ADRB3"
"GO:0002026"	5	"regulation of the force of heart contraction"	"Any process that modulates the extent of heart contraction, changing the force with which blood is propelled."	"ATP1A1,ATP1A4,CSRP3,GLRX3,MYH7"
"GO:0002027"	14	"regulation of heart rate"	"Any process that modulates the frequency or rate of heart contraction."	"BVES,CACNA1G,CASQ2,CAV3,DRD2,EPAS1,GPD1L,MYH7,RYR2,SCN10A,SEMA3A,SHOX2,SNTA1,TNNI3K"
"GO:0002028"	7	"regulation of sodium ion transport"	"Any process that modulates the frequency, rate or extent of the directed movement of sodium ions (Na+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."	"ADRB2,ATP1A1,B9D2,DMPK,DRD2,NOS1,PER1"
"GO:0002031"	5	"G protein-coupled receptor internalization"	"The process that results in the uptake of a G protein-coupled receptor into an endocytic vesicle."	"ADM,ARRB1,DRD3,HTR1B,HTR2B"
"GO:0002032"	1	"desensitization of G protein-coupled receptor signaling pathway by arrestin"	"The process that inhibits the signaling function of a G protein-coupled receptor by uncoupling the receptor from its downstream G proteins."	"ADRB2"
"GO:0002034"	1	"regulation of blood vessel diameter by renin-angiotensin"	"The process in which the diameter of a blood vessel is changed due to activity of the renin-angiotensin system."	"SERPINF2"
"GO:0002037"	1	"negative regulation of L-glutamate import across plasma membrane"	"Any process that stops, prevents or reduces the frequency, rate or extent of L-glutamate import into a cell."	"ARL6IP5"
"GO:0002038"	1	"positive regulation of L-glutamate import across plasma membrane"	"Any process that activates or increases the frequency, rate or extent of L-glutamate import into a cell."	"PSEN1"
"GO:0002040"	16	"sprouting angiogenesis"	"The extension of new blood vessels from existing vessels into avascular tissues, this process includes the specialization of endothelial cells into leading tip and stalk cells, proliferation and migration of the endothelial cells and cell adhesion resulting in angiogenic sprout fusion or lumen formation."	"ANGPT1,CDH13,E2F7,E2F8,ESM1,JMJD6,LEF1,LOXL2,NAXE,NOTCH1,PARVA,PTK2B,RSPO3,SEMA3E,TEK,THBS1"
"GO:0002041"	1	"intussusceptive angiogenesis"	"The formation of new blood vessels as a result of the insertion and extension of lumenal tissue pillars."	"CCN1"
"GO:0002042"	14	"cell migration involved in sprouting angiogenesis"	"The orderly movement of endothelial cells into the extracellular matrix in order to form new blood vessels involved in sprouting angiogenesis."	"ADTRP,AKT1,CLEC14A,EFNB2,EGR3,EPHB4,GPLD1,GREM1,ITGB1,MIA3,ROBO1,SLIT2,SRF,VEGFA"
"GO:0002043"	4	"blood vessel endothelial cell proliferation involved in sprouting angiogenesis"	"The multiplication or reproduction of blood vessel endothelial cells, resulting in the expansion of a cell population contributing to sprouting angiogenesis."	"BMP4,BMPER,EPHA2,ITGB1BP1"
"GO:0002051"	3	"osteoblast fate commitment"	"The commitment of mesenchymal cells to the specific cell fate of an osteoblast. An osteoblast is a bone-forming cell which secretes an extracellular matrix. Hydroxyapatite crystals are then deposited into the matrix to form bone."	"RUNX2,SMAD1,SMAD5"
"GO:0002052"	14	"positive regulation of neuroblast proliferation"	"Any process that activates or increases the rate of neuroblast proliferation."	"ASPM,CTNNB1,DISC1,DRD2,FZD3,GLI3,HIF1A,KDM1A,OTP,SHH,SMARCD3,SMO,SOX10,ZNF335"
"GO:0002053"	14	"positive regulation of mesenchymal cell proliferation"	"The process of activating or increasing the rate or extent of mesenchymal cell proliferation. Mesenchymal cells are loosely organized embryonic cells."	"BMPR1A,CHRD,CTNNB1,FBXW4,FOXF1,IRS2,LRP5,PRRX1,SHOX2,SMO,SOX9,TGFBR2,WNT2,WNT5A"
"GO:0002062"	26	"chondrocyte differentiation"	"The process in which a chondroblast acquires specialized structural and/or functional features of a chondrocyte. A chondrocyte is a polymorphic cell that forms cartilage."	"B9D2,BMP2,BMP4,BMPR1A,BMPR1B,CCN3,COL11A2,COL2A1,CYTL1,GLI2,HES5,MEF2D,MUSTN1,NFIB,OSR1,OSR2,PTH1R,SCX,SIX2,SNX19,SOX9,TGFB1,WNT10B,WNT2B,WNT5B,WNT7A"
"GO:0002063"	13	"chondrocyte development"	"The process whose specific outcome is the progression of a chondrocyte over time, from its commitment to its mature state. Chondrocyte development does not include the steps involved in committing a chondroblast to a chondrocyte fate."	"ACAN,BMPR2,BPNT2,CHST11,CHSY1,COL11A1,COMP,ECM1,RUNX2,SFRP2,SHOX2,SULF1,SULF2"
"GO:0002064"	10	"epithelial cell development"	"The process whose specific outcome is the progression of an epithelial cell over time, from its formation to the mature structure. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface."	"ADAMTSL4,B4GALT1,ESR1,HYDIN,ONECUT1,ONECUT2,SHROOM3,SLC4A5,SLC9A4,TP63"
"GO:0002066"	1	"columnar/cuboidal epithelial cell development"	"The process whose specific outcome is the progression of a columnar/cuboidal epithelial cell over time, from its formation to the mature structure. A columnar/cuboidal epithelial cell is a cell usually found in a two dimensional sheet with a free surface. Columnar/cuboidal epithelial cells take on the shape of a column or cube."	"ROS1"
"GO:0002067"	3	"glandular epithelial cell differentiation"	"The process in which a relatively unspecialized cell acquires specialized features of a glandular epithelial cell. A glandular epithelial cell is a columnar/cuboidal epithelial cell found in a two dimensional sheet with a free surface exposed to the lumen of a gland."	"EXT1,IL31RA,NKX6-3"
"GO:0002068"	4	"glandular epithelial cell development"	"The process whose specific outcome is the progression of a glandular epithelial cell over time, from its formation to the mature structure. A glandular epithelial cell is a columnar/cuboidal epithelial cell is a cell found in a two dimensional sheet with a free surface exposed to the lumen of a gland."	"FASN,RARA,RARB,RARG"
"GO:0002070"	2	"epithelial cell maturation"	"The developmental process, independent of morphogenetic (shape) change, that is required for an epithelial cell to attain its fully functional state. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface."	"TFCP2L1,TMEM79"
